Date,City,Daily_Confirmed,Daily_Active,Daily_Recovered,Daily_Deaths,Cumulative_Confirmed,Cumulative_Active,Cumulative_Recovered,Cumulative_Deaths,Region,Event
04/21/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/21/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/21/2020,Al Tuwal,2,2,0,0,4,4,0,0,Jazan,
04/21/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/21/2020,Al Wajh,1,1,0,0,2,2,0,0,Tabuk,
04/21/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/21/2020,Alqarei,0,0,0,0,2,2,0,0,Makkah,
04/21/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/21/2020,Arar,0,-1,1,0,18,15,3,0,Northern Borders,
04/21/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/21/2020,Az Zulfi,0,0,0,0,11,11,0,0,Riyadh,
04/21/2020,Baish,0,0,0,0,1,1,0,0,Jazan,
04/21/2020,Bisha,18,18,0,0,38,25,13,0,Asir,
04/21/2020,Buraydah,0,-5,5,0,55,41,13,1,Qassim,
04/21/2020,Dammam,61,36,25,0,825,714,110,1,Eastern Region,
04/21/2020,Dhahran,26,23,3,0,85,59,26,0,Eastern Region,
04/21/2020,Diriyah,0,0,0,0,8,8,0,0,Riyadh,
04/21/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/21/2020,Ha'il,2,2,0,0,8,8,0,0,Hail,
04/21/2020,Hadda,0,0,0,0,2,2,0,0,Makkah,
04/21/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/21/2020,Hofuf,240,240,0,0,773,747,23,3,Eastern Region,
04/21/2020,Jazan,0,0,0,0,22,-3,24,1,Jazan,
04/21/2020,Jeddah,114,88,26,0,2049,1767,263,19,Makkah,
04/21/2020,Jubail,0,-1,1,0,100,96,3,1,Eastern Region,
04/21/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/21/2020,Khamis Mushait,0,-14,14,0,46,30,15,1,Asir,
04/21/2020,Kharj,3,3,0,0,11,11,0,0,Riyadh,
04/21/2020,Khobar,0,-5,5,0,57,34,22,1,Eastern Region,
04/21/2020,Khulais,0,0,0,0,24,24,0,0,Makkah,
04/21/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/21/2020,Mecca,315,286,24,5,3172,2758,369,45,Makkah,
04/21/2020,Medina,137,131,6,0,2145,2075,38,32,Medina,
04/21/2020,Muhayil Aseer,0,-1,1,0,5,4,1,0,Asir,
04/21/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/21/2020,Najran,0,0,0,0,29,6,23,0,Najran,
04/21/2020,Qatif,0,-27,27,0,198,46,151,1,Eastern Region,
04/21/2020,Qurayyat,1,1,0,0,4,4,0,0,Tabuk,
04/21/2020,Rabigh,0,0,0,0,2,2,0,0,Makkah,
04/21/2020,Ras Tanura,0,-1,1,0,17,11,6,0,Eastern Region,
04/21/2020,Riyadh,164,134,30,0,2522,1896,620,6,Riyadh,
04/21/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/21/2020,Sabt Al Alayah,0,0,0,0,5,5,0,0,Asir,
04/21/2020,Sabya,2,2,0,0,4,4,0,0,Jazan,
04/21/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/21/2020,Sakakah,0,0,0,0,1,1,0,0,Al Jouf,
04/21/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/21/2020,Sharorah,1,1,0,0,6,2,4,0,Najran,
04/21/2020,Ta'if,14,14,0,0,161,145,16,0,Makkah,
04/21/2020,Tabuk,35,35,0,0,173,163,9,1,Tabuk,
04/21/2020,Thurayban,0,0,0,0,1,1,0,0,Asir,
04/21/2020,Unayzah,0,0,0,0,9,9,0,0,Qassim,
04/21/2020,Uqlat as Suqur,1,1,0,0,1,1,0,0,Qassim,
04/21/2020,Yanbu,1,1,0,0,37,37,0,0,Medina,
04/22/2020,Abha,1,-1,2,0,31,-8,39,0,Asir,
04/22/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/22/2020,Ahad Rafidah,0,0,0,0,4,2,2,0,Asir,
04/22/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,
04/22/2020,Al Aqiq,1,1,0,0,1,1,0,0,Al Bahah,
04/22/2020,Al Badayea,0,0,0,0,2,0,1,1,Qassim,
04/22/2020,Al Bahah,1,1,0,0,21,6,15,0,Al Bahah,
04/22/2020,Al Bukayriyah,11,10,1,0,12,11,1,0,Qassim,
04/22/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/22/2020,Al Hada,5,5,0,0,6,6,0,0,Makkah,
04/22/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/22/2020,Al Jafr,0,0,0,0,3,3,0,0,Eastern Region,
04/22/2020,Al Khurma,1,1,0,0,1,1,0,0,Makkah,
04/22/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/22/2020,Al Madda,0,0,0,0,1,1,0,0,Asir,
04/22/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/22/2020,Al Makhwa,0,0,0,0,9,9,0,0,Al Bahah,
04/22/2020,Al Mandaq,1,1,0,0,1,1,0,0,Al Bahah,
04/22/2020,Al Mithnab,0,0,0,0,1,1,0,0,Qassim,
04/22/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/22/2020,Al Muwayh,0,0,0,0,4,4,0,0,Makkah,
04/22/2020,Al Qunfudhah,0,0,0,0,10,7,3,0,Makkah,
04/22/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/22/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/22/2020,Al Tuwal,0,0,0,0,4,4,0,0,Jazan,
04/22/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/22/2020,Al Wajh,0,0,0,0,2,2,0,0,Tabuk,
04/22/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/22/2020,Alqarei,0,0,0,0,2,2,0,0,Makkah,
04/22/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/22/2020,Arar,1,1,0,0,19,16,3,0,Northern Borders,
04/22/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/22/2020,Az Zulfi,0,0,0,0,11,11,0,0,Riyadh,
04/22/2020,Baish,0,0,0,0,1,1,0,0,Jazan,
04/22/2020,Bisha,0,0,0,0,38,25,13,0,Asir,
04/22/2020,Buraydah,0,0,0,0,55,41,13,1,Qassim,
04/22/2020,Dammam,43,30,13,0,868,744,123,1,Eastern Region,
04/22/2020,Dhahran,1,-2,3,0,86,57,29,0,Eastern Region,
04/22/2020,Diriyah,1,1,0,0,9,9,0,0,Riyadh,
04/22/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/22/2020,Ha'il,9,9,0,0,17,17,0,0,Hail,
04/22/2020,Hadda,0,0,0,0,2,2,0,0,Makkah,
04/22/2020,Hafar Al Batin,1,1,0,0,2,1,1,0,Eastern Region,
04/22/2020,Hofuf,78,75,3,0,851,822,26,3,Eastern Region,
04/22/2020,Jazan,0,0,0,0,22,-3,24,1,Jazan,
04/22/2020,Jeddah,208,205,0,3,2257,1972,263,22,Makkah,
04/22/2020,Jubail,40,38,2,0,140,134,5,1,Eastern Region,
04/22/2020,Khafji,0,-8,8,0,15,7,8,0,Eastern Region,
04/22/2020,Khamis Mushait,0,-2,2,0,46,28,17,1,Asir,
04/22/2020,Kharj,0,0,0,0,11,11,0,0,Riyadh,
04/22/2020,Khobar,28,21,7,0,85,55,29,1,Eastern Region,
04/22/2020,Khulais,0,0,0,0,24,24,0,0,Makkah,
04/22/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/22/2020,Mecca,209,205,0,4,3381,2963,369,49,Makkah,
04/22/2020,Medina,293,293,0,0,2438,2368,38,32,Medina,
04/22/2020,Muhayil Aseer,0,0,0,0,5,4,1,0,Asir,
04/22/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/22/2020,Najran,1,-1,2,0,30,5,25,0,Najran,
04/22/2020,Qatif,1,-18,19,0,199,28,170,1,Eastern Region,
04/22/2020,Qurayyat,0,0,0,0,4,4,0,0,Tabuk,
04/22/2020,Rabigh,5,5,0,0,7,7,0,0,Makkah,
04/22/2020,Ras Tanura,0,0,0,0,17,11,6,0,Eastern Region,
04/22/2020,Riyadh,157,106,51,0,2679,2002,671,6,Riyadh,
04/22/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/22/2020,Sabt Al Alayah,0,0,0,0,5,5,0,0,Asir,
04/22/2020,Sabya,0,0,0,0,4,4,0,0,Jazan,
04/22/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/22/2020,Sakakah,0,0,0,0,1,1,0,0,Al Jouf,
04/22/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/22/2020,Sharorah,0,0,0,0,6,2,4,0,Najran,
04/22/2020,Ta'if,32,32,0,0,193,177,16,0,Makkah,
04/22/2020,Tabuk,10,10,0,0,183,173,9,1,Tabuk,
04/22/2020,Thurayban,0,0,0,0,1,1,0,0,Asir,
04/22/2020,Umm Aldoom,1,1,0,0,1,1,0,0,Makkah,
04/22/2020,Unayzah,13,13,0,0,22,22,0,0,Qassim,
04/22/2020,Uqlat as Suqur,0,0,0,0,1,1,0,0,Qassim,
04/22/2020,Wadi Al Fara'a,0,0,0,0,0,0,0,0,Medina,
04/22/2020,Wadi Al Fara’a,1,1,0,0,1,1,0,0,Medina,
04/22/2020,Yanbu,4,4,0,0,41,41,0,0,Medina,
04/23/2020,Abha,0,0,0,0,31,-8,39,0,Asir,
04/23/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/23/2020,Ahad Rafidah,0,0,0,0,4,2,2,0,Asir,
04/23/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,
04/23/2020,Al Aqiq,0,0,0,0,1,1,0,0,Al Bahah,
04/23/2020,Al Badayea,0,0,0,0,2,0,1,1,Qassim,
04/23/2020,Al Bahah,0,0,0,0,21,6,15,0,Al Bahah,
04/23/2020,Al Bukayriyah,0,0,0,0,12,11,1,0,Qassim,
04/23/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/23/2020,Al Hada,10,10,0,0,16,16,0,0,Makkah,
04/23/2020,Al Hanakia,1,1,0,0,3,3,0,0,Qassim,
04/23/2020,Al Jafr,0,0,0,0,3,3,0,0,Eastern Region,
04/23/2020,Al Khurma,0,0,0,0,1,1,0,0,Makkah,
04/23/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/23/2020,Al Madda,0,0,0,0,1,1,0,0,Asir,
04/23/2020,Al Majmaah,1,1,0,0,2,2,0,0,Riyadh,
04/23/2020,Al Makhwa,0,0,0,0,9,9,0,0,Al Bahah,
04/23/2020,Al Mandaq,0,0,0,0,1,1,0,0,Al Bahah,
04/23/2020,Al Mithnab,0,0,0,0,1,1,0,0,Qassim,
04/23/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/23/2020,Al Muwayh,1,1,0,0,5,5,0,0,Makkah,
04/23/2020,Al Qunfudhah,2,2,0,0,12,9,3,0,Makkah,
04/23/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/23/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/23/2020,Al Tuwal,0,0,0,0,4,4,0,0,Jazan,
04/23/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/23/2020,Al Wajh,3,3,0,0,5,5,0,0,Tabuk,
04/23/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/23/2020,Alqarei,1,1,0,0,3,3,0,0,Makkah,
04/23/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/23/2020,Arar,2,2,0,0,21,18,3,0,Northern Borders,
04/23/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/23/2020,Az Zulfi,2,2,0,0,13,13,0,0,Riyadh,
04/23/2020,Baish,16,16,0,0,17,17,0,0,Jazan,
04/23/2020,Baljurashi,1,1,0,0,1,1,0,0,Al Bahah,
04/23/2020,Bisha,16,14,2,0,54,39,15,0,Asir,
04/23/2020,Bqeeq,2,2,0,0,2,2,0,0,Eastern Region,
04/23/2020,Buraydah,6,6,0,0,61,47,13,1,Qassim,
04/23/2020,Dammam,46,42,4,0,914,786,127,1,Eastern Region,
04/23/2020,Dhahran,0,0,0,0,86,57,29,0,Eastern Region,
04/23/2020,Diriyah,0,0,0,0,9,9,0,0,Riyadh,
04/23/2020,Duba,3,3,0,0,4,4,0,0,Tabuk,
04/23/2020,Ha'il,7,7,0,0,24,24,0,0,Hail,
04/23/2020,Hadda,2,2,0,0,4,4,0,0,Makkah,
04/23/2020,Hafar Al Batin,13,13,0,0,15,14,1,0,Eastern Region,
04/23/2020,Hofuf,40,40,0,0,891,862,26,3,Eastern Region,
04/23/2020,Howtat Bani Tamim,1,1,0,0,1,1,0,0,Riyadh,
04/23/2020,Howtat Sudair,1,1,0,0,1,1,0,0,Riyadh,
04/23/2020,Jazan,4,4,0,0,26,1,24,1,Jazan,
04/23/2020,Jeddah,210,196,12,2,2467,2168,275,24,Makkah,
04/23/2020,Jubail,45,44,1,0,185,178,6,1,Eastern Region,
04/23/2020,Khafji,0,0,0,0,15,7,8,0,Eastern Region,
04/23/2020,Khamis Mushait,0,0,0,0,46,28,17,1,Asir,
04/23/2020,Kharj,0,0,0,0,11,11,0,0,Riyadh,
04/23/2020,Khobar,30,27,3,0,115,82,32,1,Eastern Region,
04/23/2020,Khulais,1,1,0,0,25,25,0,0,Makkah,
04/23/2020,Mahd Al Dhahab,3,3,0,0,3,3,0,0,Medina,
04/23/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/23/2020,Mecca,242,183,55,4,3623,3146,424,53,Makkah,
04/23/2020,Medina,272,266,6,0,2710,2634,44,32,Medina,
04/23/2020,Muhayil Aseer,0,0,0,0,5,4,1,0,Asir,
04/23/2020,Muzahmiya,1,1,0,0,1,1,0,0,Riyadh,
04/23/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/23/2020,Najran,0,0,0,0,30,5,25,0,Najran,
04/23/2020,Qatif,1,-1,2,0,200,27,172,1,Eastern Region,
04/23/2020,Qurayyat,2,2,0,0,6,6,0,0,Tabuk,
04/23/2020,Rabigh,5,5,0,0,12,12,0,0,Makkah,
04/23/2020,Rafha,1,1,0,0,1,1,0,0,Northern Borders,
04/23/2020,Ras Tanura,0,0,0,0,17,11,6,0,Eastern Region,
04/23/2020,Riyadh,131,92,39,0,2810,2094,710,6,Riyadh,
04/23/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/23/2020,Sabt Al Alayah,0,0,0,0,5,5,0,0,Asir,
04/23/2020,Sabya,0,0,0,0,4,4,0,0,Jazan,
04/23/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/23/2020,Sajer,4,4,0,0,4,4,0,0,Riyadh,
04/23/2020,Sakakah,5,5,0,0,6,6,0,0,Al Jouf,
04/23/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/23/2020,Sharorah,0,0,0,0,6,2,4,0,Najran,
04/23/2020,Ta'if,21,21,0,0,214,198,16,0,Makkah,
04/23/2020,Tabarjal,1,1,0,0,1,1,0,0,Al Jouf,
04/23/2020,Tabuk,0,0,0,0,183,173,9,1,Tabuk,
04/23/2020,Thurayban,5,5,0,0,6,6,0,0,Asir,
04/23/2020,Umm Aldoom,0,0,0,0,1,1,0,0,Makkah,
04/23/2020,Unayzah,8,8,0,0,30,30,0,0,Qassim,
04/23/2020,Uqlat as Suqur,0,0,0,0,1,1,0,0,Qassim,
04/23/2020,Wadi Al Fara'a,0,0,0,0,0,0,0,0,Medina,
04/23/2020,Wadi Al Fara’a,0,0,0,0,1,1,0,0,Medina,
04/23/2020,Yanbu,3,3,0,0,44,44,0,0,Medina,
04/24/2020,Abha,2,2,0,0,33,-6,39,0,Asir,
04/24/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/24/2020,Ahad Rafidah,0,0,0,0,4,2,2,0,Asir,
04/24/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,
04/24/2020,Al Aqiq,0,0,0,0,1,1,0,0,Al Bahah,
04/24/2020,Al Badayea,0,0,0,0,2,0,1,1,Qassim,
04/24/2020,Al Bahah,6,2,4,0,27,8,19,0,Al Bahah,
04/24/2020,Al Bukayriyah,0,0,0,0,12,11,1,0,Qassim,
04/24/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/24/2020,Al Hada,0,0,0,0,16,16,0,0,Makkah,
04/24/2020,Al Hanakia,0,0,0,0,3,3,0,0,Qassim,
04/24/2020,Al Jafr,0,0,0,0,3,3,0,0,Eastern Region,
04/24/2020,Al Khurma,0,0,0,0,1,1,0,0,Makkah,
04/24/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/24/2020,Al Madda,0,0,0,0,1,1,0,0,Asir,
04/24/2020,Al Majmaah,0,0,0,0,2,2,0,0,Riyadh,
04/24/2020,Al Makhwa,2,2,0,0,11,11,0,0,Al Bahah,
04/24/2020,Al Mandaq,0,0,0,0,1,1,0,0,Al Bahah,
04/24/2020,Al Mithnab,12,12,0,0,13,13,0,0,Qassim,
04/24/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/24/2020,Al Muwayh,0,0,0,0,5,5,0,0,Makkah,
04/24/2020,Al Qunfudhah,1,0,1,0,13,9,4,0,Makkah,
04/24/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/24/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/24/2020,Al Tuwal,0,0,0,0,4,4,0,0,Jazan,
04/24/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/24/2020,Al Wajh,0,0,0,0,5,5,0,0,Tabuk,
04/24/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/24/2020,Alqarei,0,0,0,0,3,3,0,0,Makkah,
04/24/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/24/2020,Arar,5,2,3,0,26,20,6,0,Northern Borders,
04/24/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/24/2020,Az Zulfi,1,1,0,0,14,14,0,0,Riyadh,
04/24/2020,Baish,20,19,1,0,37,36,1,0,Jazan,
04/24/2020,Baljurashi,0,0,0,0,1,1,0,0,Al Bahah,
04/24/2020,Bani Malek,1,1,0,0,1,1,0,0,Makkah,
04/24/2020,Bisha,0,0,0,0,54,39,15,0,Asir,
04/24/2020,Bqeeq,0,0,0,0,2,2,0,0,Eastern Region,
04/24/2020,Buraydah,17,17,0,0,78,64,13,1,Qassim,
04/24/2020,Dammam,43,29,14,0,957,815,141,1,Eastern Region,
04/24/2020,Dhahran,0,-2,2,0,86,55,31,0,Eastern Region,
04/24/2020,Diriyah,0,0,0,0,9,9,0,0,Riyadh,
04/24/2020,Duba,0,0,0,0,4,4,0,0,Tabuk,
04/24/2020,Ha'il,0,-2,2,0,24,22,2,0,Hail,
04/24/2020,Hadda,0,0,0,0,4,4,0,0,Makkah,
04/24/2020,Hafar Al Batin,0,0,0,0,15,14,1,0,Eastern Region,
04/24/2020,Hofuf,34,16,18,0,925,878,44,3,Eastern Region,
04/24/2020,Howtat Bani Tamim,0,0,0,0,1,1,0,0,Riyadh,
04/24/2020,Howtat Sudair,0,0,0,0,1,1,0,0,Riyadh,
04/24/2020,Jazan,0,0,0,0,26,1,24,1,Jazan,
04/24/2020,Jeddah,271,248,19,4,2738,2416,294,28,Makkah,
04/24/2020,Jubail,26,26,0,0,211,204,6,1,Eastern Region,
04/24/2020,Khafji,0,0,0,0,15,7,8,0,Eastern Region,
04/24/2020,Khamis Mushait,1,0,1,0,47,28,18,1,Asir,
04/24/2020,Kharj,1,1,0,0,12,12,0,0,Riyadh,
04/24/2020,Khobar,45,44,1,0,160,126,33,1,Eastern Region,
04/24/2020,Khulais,0,0,0,0,25,25,0,0,Makkah,
04/24/2020,Mahd Al Dhahab,0,0,0,0,3,3,0,0,Medina,
04/24/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/24/2020,Mecca,364,359,0,5,3987,3505,424,58,Makkah,
04/24/2020,Medina,120,80,40,0,2830,2714,84,32,Medina,
04/24/2020,Muhayil Aseer,0,0,0,0,5,4,1,0,Asir,
04/24/2020,Muzahmiya,5,5,0,0,6,6,0,0,Riyadh,
04/24/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/24/2020,Najran,0,-1,1,0,30,4,26,0,Najran,
04/24/2020,Qatif,0,-10,10,0,200,17,182,1,Eastern Region,
04/24/2020,Qurayyat,0,0,0,0,6,6,0,0,Tabuk,
04/24/2020,Rabigh,0,0,0,0,12,12,0,0,Makkah,
04/24/2020,Rafha,0,0,0,0,1,1,0,0,Northern Borders,
04/24/2020,Ras Tanura,0,-1,1,0,17,10,7,0,Eastern Region,
04/24/2020,Riyadh,170,155,15,0,2980,2249,725,6,Riyadh,
04/24/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/24/2020,Sabt Al Alayah,0,0,0,0,5,5,0,0,Asir,
04/24/2020,Sabya,0,-3,3,0,4,1,3,0,Jazan,
04/24/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/24/2020,Sajer,6,6,0,0,10,10,0,0,Riyadh,
04/24/2020,Sakakah,0,-1,1,0,6,5,1,0,Al Jouf,
04/24/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/24/2020,Sharorah,0,-1,1,0,6,1,5,0,Najran,
04/24/2020,Ta'if,27,22,5,0,241,220,21,0,Makkah,
04/24/2020,Tabarjal,0,0,0,0,1,1,0,0,Al Jouf,
04/24/2020,Tabuk,2,-21,23,0,185,152,32,1,Tabuk,
04/24/2020,Thurayban,0,0,0,0,6,6,0,0,Asir,
04/24/2020,Turbah,1,1,0,0,1,1,0,0,Makkah,
04/24/2020,Umm Aldoom,0,0,0,0,1,1,0,0,Makkah,
04/24/2020,Unayzah,1,1,0,0,31,31,0,0,Qassim,
04/24/2020,Uqlat as Suqur,0,0,0,0,1,1,0,0,Qassim,
04/24/2020,Wadi Al Fara'a,0,0,0,0,0,0,0,0,Medina,
04/24/2020,Wadi Al Fara’a,0,0,0,0,1,1,0,0,Medina,
04/24/2020,Yanbu,13,13,0,0,57,57,0,0,Medina,
04/25/2020,Abha,0,0,0,0,33,-6,39,0,Asir,Partial lifting of curfew in all cities except Makkah
04/25/2020,Abu Arish,10,10,0,0,10,10,0,0,Jazan,Partial lifting of curfew in all cities except Makkah
04/25/2020,Adham,0,0,0,0,1,1,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Ahad Rafidah,0,0,0,0,4,2,2,0,Asir,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Aqiq,0,0,0,0,1,1,0,0,Al Bahah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Badayea,0,0,0,0,2,0,1,1,Qassim,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Bahah,0,0,0,0,27,8,19,0,Al Bahah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Bukayriyah,0,0,0,0,12,11,1,0,Qassim,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Hada,0,0,0,0,16,16,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Hanakia,0,0,0,0,3,3,0,0,Qassim,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Jafr,0,0,0,0,3,3,0,0,Eastern Region,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Khurma,0,0,0,0,1,1,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Madda,0,0,0,0,1,1,0,0,Asir,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Majarda,1,1,0,0,1,1,0,0,Asir,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Majmaah,0,0,0,0,2,2,0,0,Riyadh,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Makhwa,0,0,0,0,11,11,0,0,Al Bahah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Mandaq,0,0,0,0,1,1,0,0,Al Bahah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Mithnab,0,0,0,0,13,13,0,0,Qassim,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Muwayh,0,0,0,0,5,5,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Qunfudhah,0,-5,5,0,13,4,9,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Tuwal,0,0,0,0,4,4,0,0,Jazan,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,Partial lifting of curfew in all cities except Makkah
04/25/2020,Al Wajh,0,0,0,0,5,5,0,0,Tabuk,Partial lifting of curfew in all cities except Makkah
04/25/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Alqarei,0,0,0,0,3,3,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,Partial lifting of curfew in all cities except Makkah
04/25/2020,Arar,1,1,0,0,27,21,6,0,Northern Borders,Partial lifting of curfew in all cities except Makkah
04/25/2020,Aridah,14,14,0,0,15,15,0,0,Jazan,Partial lifting of curfew in all cities except Makkah
04/25/2020,Az Zulfi,3,3,0,0,17,17,0,0,Riyadh,Partial lifting of curfew in all cities except Makkah
04/25/2020,Baish,113,113,0,0,150,149,1,0,Jazan,Partial lifting of curfew in all cities except Makkah
04/25/2020,Baljurashi,0,0,0,0,1,1,0,0,Al Bahah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Bani Malek,0,0,0,0,1,1,0,0,Makkah,Partial lifting of curfew in all cities except Makkah
04/25/2020,Bisha,0,0,0,0,54,39,15,0,Asir,Partial lifting of curfew in all cities except Makkah
04/25/2020,Bqeeq,17,17,0,0,19,19,0,0,Eastern Region,Partial lifting of curfew in all cities except Makkah
04/25/2020,Buraydah,20,11,9,0,98,75,22,1,Qassim,Partial lifting of curfew in all cities except Makkah
04/25/2020,Dammam,51,44,7,0,1008,859,148,1,Eastern Region,Partial lifting of curfew in all cities except Makkah
04/25/2020,Dhahran,0,0,0,0,86,55,31,0,Eastern Region,Partial lifting of curfew in all cities except Makkah
04/25/2020,Diriyah,0,0,0,0,9,9,0,0,Riyadh,Partial lifting of curfew in all cities except Makkah
04/25/2020,Duba,0,0,0,0,4,4,0,0,Tabuk,Partial lifting of curfew in all cities except Makkah
04/25/2020,Ha'il,0,0,0,0,24,22,2,0,Hail,Partial lifting of curfew in all cities except Makkah
